#KO	geneTPM	geneNAME
K00252	221.918	GCDH, gcdH; glutaryl-CoA dehydrogenase [EC:1.3.8.6]
K14652	417.781	ribBA; 3,4-dihydroxy 2-butanone 4-phosphate synthase / GTP cyclohydrolase II [EC:4.1.99.12 3.5.4.25]
K00253	203.5	IVD, ivd; isovaleryl-CoA dehydrogenase [EC:1.3.8.4]
K00254	228.207	DHODH, pyrD; dihydroorotate dehydrogenase [EC:1.3.5.2]
K18530	5.83995	frvX; putative aminopeptidase FrvX [EC:3.4.11.-]
K05913	139.26	dad; 2,4'-dihydroxyacetophenone dioxygenase [EC:1.13.11.41]
K00259	63.7902	ald; alanine dehydrogenase [EC:1.4.1.1]
K22051	20.6644	mscM, bspA; miniconductance mechanosensitive channel
K05916	262.348	hmp, YHB1; nitric oxide dioxygenase [EC:1.14.12.17]
K05919	61.0948	dfx; superoxide reductase [EC:1.15.1.2]
K09800	379.596	tamB; translocation and assembly module TamB
K09801	134.768	K09801; uncharacterized protein
K09802	10.3322	K09802; uncharacterized protein
K09803	65.5871	K09803; uncharacterized protein
K09806	169.808	ubiK; ubiquinone biosynthesis accessory factor UbiK
K09807	61.544	K09807; uncharacterized protein
K09808	363.424	lolC_E; lipoprotein-releasing system permease protein
K09809	82.2085	tagF; CDP-glycerol glycerophosphotransferase [EC:2.7.8.12]
K13327	6.28917	spnN, oleW; dTDP-3,4-didehydro-2,6-dideoxy-alpha-D-glucose 3-reductase [EC:1.1.1.384]
K00712	21.5629	tagE; poly(glycerol-phosphate) alpha-glucosyltransferase [EC:2.4.1.52]
K00713	57.0518	waaD; UDP-glucose:(glucosyl)LPS alpha-1,2-glucosyltransferase [EC:2.4.1.-]
K17210	12.1291	iatA; inositol transport system ATP-binding protein
K17213	72.3255	K17213; inositol transport system substrate-binding protein
K22510	3.14459	spaS; type III secretion system export apparatus switch protein
K17214	49.4149	K17214; inositol transport system permease protein
K17215	37.2858	K17215; inositol transport system ATP-binding protein
K17216	63.7902	mccA; cystathionine beta-synthase (O-acetyl-L-serine) [EC:2.5.1.134]
K17217	8.53531	mccB; cystathionine gamma-lyase / homocysteine desulfhydrase [EC:4.4.1.1 4.4.1.2]
K17218	1.79691	sqr; sulfide:quinone oxidoreductase [EC:1.8.5.4]
K01580	188.675	E4.1.1.15, gadB, gadA, GAD; glutamate decarboxylase [EC:4.1.1.15]
K01581	11.2307	E4.1.1.17, ODC1, speC, speF; ornithine decarboxylase [EC:4.1.1.17]
K01582	153.186	E4.1.1.18, ldcC, cadA; lysine decarboxylase [EC:4.1.1.18]
K01583	10.3322	E4.1.1.19; arginine decarboxylase [EC:4.1.1.19]
K01584	346.354	adiA; arginine decarboxylase [EC:4.1.1.19]
K01585	484.266	speA; arginine decarboxylase [EC:4.1.1.19]
K01586	657.668	lysA; diaminopimelate decarboxylase [EC:4.1.1.20]
K15986	200.804	ppaC; manganese-dependent inorganic pyrophosphatase [EC:3.6.1.1]
K15987	272.681	hppA; K(+)-stimulated pyrophosphate-energized sodium pump [EC:7.2.3.1]
K01588	290.2	purE; 5-(carboxyamino)imidazole ribonucleotide mutase [EC:5.4.99.18]
K01589	239.887	purK; 5-(carboxyamino)imidazole ribonucleotide synthase [EC:6.3.4.18]
K18088	161.272	bphAd, bphA4, bphG; biphenyl 2,3-dioxygenase ferredoxin reductase component [EC:1.18.1.3]
K18089	24.2582	todB, tcbAc; benzene/toluene/chlorobenzene dioxygenase ferredoxin component
K10773	375.104	NTHL1, nth; endonuclease III [EC:3.2.2.- 4.2.99.18]
K10774	5.39072	E4.3.1.23; tyrosine ammonia-lyase [EC:4.3.1.23]
K10778	216.976	ada; AraC family transcriptional regulator, regulatory protein of adaptative response / methylated-DNA-[protein]-cysteine methyltransferase [EC:2.1.1.63]
K00260	331.978	gudB, rocG; glutamate dehydrogenase [EC:1.4.1.2]
K14660	127.58	nodE; nodulation protein E [EC:2.3.1.-]
K00261	435.75	GLUD1_2, gdhA; glutamate dehydrogenase (NAD(P)+) [EC:1.4.1.3]
K00262	637.453	E1.4.1.4, gdhA; glutamate dehydrogenase (NADP+) [EC:1.4.1.4]
K00263	1.79691	E1.4.1.9; leucine dehydrogenase [EC:1.4.1.9]
K00264	27.4028	GLT1; glutamate synthase (NADH) [EC:1.4.1.14]
K00265	1352.17	gltB; glutamate synthase (NADPH) large chain [EC:1.4.1.13]
K05921	4.49227	hpaG; 5-oxopent-3-ene-1,2,5-tricarboxylate decarboxylase / 2-hydroxyhepta-2,4-diene-1,7-dioate isomerase [EC:4.1.1.68 5.3.3.-]
K00266	977.966	gltD; glutamate synthase (NADPH) small chain [EC:1.4.1.13]
K05922	6.28917	hydB; quinone-reactive Ni/Fe-hydrogenase large subunit [EC:1.12.5.1]
K18545	13.926	sprB; streptogrisin B [EC:3.4.21.81]
K22067	8.98453	nasS; two-component system, oxyanion-binding sensor
K09810	181.488	lolD; lipoprotein-releasing system ATP-binding protein [EC:7.6.2.-]
K09811	382.292	ftsX; cell division transport system permease protein
K09812	344.557	ftsE; cell division transport system ATP-binding protein
K09815	259.653	znuA; zinc transport system substrate-binding protein
K09816	239.438	znuB; zinc transport system permease protein
K09817	311.314	znuC; zinc transport system ATP-binding protein [EC:7.2.2.20]
K09819	153.186	ABC.MN.P; manganese/iron transport system permease protein
K00720	13.4768	UGCG; ceramide glucosyltransferase [EC:2.4.1.80]
K00721	36.8366	DPM1; dolichol-phosphate mannosyltransferase [EC:2.4.1.83]
K00728	17.9691	POMT, pmt; dolichyl-phosphate-mannose-protein mannosyltransferase [EC:2.4.1.109]
K01590	19.3167	hdc, HDC; histidine decarboxylase [EC:4.1.1.22]
K01591	323.892	pyrF; orotidine-5'-phosphate decarboxylase [EC:4.1.1.23]
K01595	500.888	ppc; phosphoenolpyruvate carboxylase [EC:4.1.1.31]
K18090	161.272	todA, tcbAd; benzene/toluene/chlorobenzene dioxygenase ferredoxin reductase component [EC:1.18.1.3 1.18.1.-]
K01596	251.118	E4.1.1.32, pckA, PCK; phosphoenolpyruvate carboxykinase (GTP) [EC:4.1.1.32]
K18092	6.7384	etbD; 2-hydroxy-6-oxo-octa-2,4-dienoate hydrolase [EC:3.7.1.-]
K01598	84.4546	PPCDC, coaC; phosphopantothenoylcysteine decarboxylase [EC:4.1.1.36]
K01599	523.349	hemE, UROD; uroporphyrinogen decarboxylase [EC:4.1.1.37]
K18095	7.18763	mexY, amrB; multidrug efflux pump
K00274	227.309	MAO, aofH; monoamine oxidase [EC:1.4.3.4]
K00275	125.334	pdxH, PNPO; pyridoxamine 5'-phosphate oxidase [EC:1.4.3.5]
K00276	2.24613	AOC3, AOC2, tynA; primary-amine oxidase [EC:1.4.3.21]
K00278	377.35	nadB; L-aspartate oxidase [EC:1.4.3.16]
K05934	96.1345	cobJ, cbiH; precorrin-3B C17-methyltransferase / cobalt-factor III methyltransferase [EC:2.1.1.131 2.1.1.272]
K05936	97.0329	cobM, cbiF; precorrin-4/cobalt-precorrin-4 C11-methyltransferase [EC:2.1.1.133 2.1.1.271]
K05939	45.8211	aas; acyl-[acyl-carrier-protein]-phospholipid O-acyltransferase / long-chain-fatty-acid--[acyl-carrier-protein] ligase [EC:2.3.1.40 6.2.1.20]
K09820	41.3288	ABC.MN.A; manganese/iron transport system ATP-binding protein
K09822	9.88299	K09822; uncharacterized protein
K09823	143.303	zur; Fur family transcriptional regulator, zinc uptake regulator
K09825	95.236	perR; Fur family transcriptional regulator, peroxide stress response regulator
K19883	5.39072	aacA-aphD; bifunctional aminoglycoside 6'-N-acetyltransferase / aminoglycoside 2''-phosphotransferase [EC:2.3.1.82 2.7.1.190]
K10793	169.358	prdA; D-proline reductase (dithiol) PrdA [EC:1.21.4.1]
K10794	42.6765	prdB; D-proline reductase (dithiol) PrdB [EC:1.21.4.1]
K10795	30.5474	prdD; D-proline reductase (dithiol)-stabilizing protein PrdD
K10796	0	prdE; D-proline reductase (dithiol)-stabilizing protein PrdE
K10797	124.885	enr; 2-enoate reductase [EC:1.3.1.31]
K10798	2.24613	PARP2_3_4; poly [ADP-ribose] polymerase 2/3/4 [EC:2.4.2.30]
K00281	643.293	GLDC, gcvP; glycine dehydrogenase [EC:1.4.4.2]
K00282	95.236	gcvPA; glycine dehydrogenase subunit 1 [EC:1.4.4.2]
K14682	317.603	argAB; amino-acid N-acetyltransferase [EC:2.3.1.1]
K00283	267.739	gcvPB; glycine dehydrogenase subunit 2 [EC:1.4.4.2]
K00284	1323.87	GLU, gltS; glutamate synthase (ferredoxin) [EC:1.4.7.1]
K00285	1005.82	dadA; D-amino-acid dehydrogenase [EC:1.4.5.1]
K00286	393.972	proC; pyrroline-5-carboxylate reductase [EC:1.5.1.2]
K00287	114.104	DHFR, folA; dihydrofolate reductase [EC:1.5.1.3]
K05946	130.276	tagA, tarA; N-acetylglucosaminyldiphosphoundecaprenol N-acetyl-beta-D-mannosaminyltransferase [EC:2.4.1.187]
K22083	22.4613	mgsC; methylamine---glutamate N-methyltransferase subunit C [EC:2.1.1.21]
K18567	67.8332	pbuE; MFS transporter, DHA1 family, purine base/nucleoside efflux pump
K17240	14.8245	inoK; inositol-phosphate transport system ATP-binding protein
K17242	170.257	aguF; alpha-1,4-digalacturonate transport system permease protein
K00748	256.958	lpxB; lipid-A-disaccharide synthase [EC:2.4.1.182]
K17244	269.087	chiE; putative chitobiose transport system substrate-binding protein
K17245	170.706	chiF; putative chitobiose transport system permease protein
K17247	198.558	msrQ; methionine sulfoxide reductase heme-binding subunit
K17248	8.08608	pglJ; N-acetylgalactosamine-N,N'-diacetylbacillosaminyl-diphospho-undecaprenol 4-alpha-N-acetylgalactosaminyltransferase [EC:2.4.1.291]
K13810	7.18763	tal-pgi; transaldolase / glucose-6-phosphate isomerase [EC:2.2.1.2 5.3.1.9]
K05499	22.4613	cytR; LacI family transcriptional regulator, repressor for deo operon, udp, cdd, tsx, nupC, and nupG
K13818	76.8178	mobAB; molybdopterin-guanine dinucleotide biosynthesis protein [EC:2.7.7.77]
K03300	1.79691	TC.CITMHS; citrate-Mg2+:H+ or citrate-Ca2+:H+ symporter, CitMHS family
K03301	6.28917	TC.AAA; ATP:ADP antiporter, AAA family
K09384	136.565	K09384; uncharacterized protein
K03303	163.518	lctP; lactate permease
K03304	8.98453	tehA; tellurite resistance protein
K03305	237.641	TC.POT; proton-dependent oligopeptide transporter, POT family
K09386	273.13	K09386; uncharacterized protein
K03306	415.984	TC.PIT; inorganic phosphate transporter, PiT family
K03307	655.422	TC.SSS; solute:Na+ symporter, SSS family
K03308	419.578	TC.NSS; neurotransmitter:Na+ symporter, NSS family
K00290	246.176	LYS1; saccharopine dehydrogenase (NAD+, L-lysine forming) [EC:1.5.1.7]
K00294	777.611	E1.2.1.88; 1-pyrroline-5-carboxylate dehydrogenase [EC:1.2.1.88]
K00297	448.777	metF, MTHFR; methylenetetrahydrofolate reductase (NADH) [EC:1.5.1.54]
K00298	4.94149	ceo; N5-(carboxyethyl)ornithine synthase [EC:1.5.1.24]
K18574	13.0276	ptpA; Xaa-Xaa-Pro tripeptidyl-peptidase [EC:3.4.14.12]
K00299	69.6301	ssuE, msuE; FMN reductase [EC:1.5.1.38]
K08068	21.5629	siaA, neuC1; UDP-N-acetylglucosamine 2-epimerase (hydrolysing) [EC:3.2.1.183]
K00752	50.7626	hasA; hyaluronan synthase [EC:2.4.1.212]
K00754	175.648	bshA; L-malate glycosyltransferase [EC:2.4.1.-]
K00756	119.944	pdp; pyrimidine-nucleoside phosphorylase [EC:2.4.2.2]
K00757	116.35	udp, UPP; uridine phosphorylase [EC:2.4.2.3]
K00758	176.546	deoA, TYMP; thymidine phosphorylase [EC:2.4.2.4]
K00759	296.939	APRT, apt; adenine phosphoribosyltransferase [EC:2.4.2.7]
K13820	116.799	fliR-flhB; flagellar biosynthesis protein FliR/FlhB
K13821	616.788	putA; RHH-type transcriptional regulator, proline utilization regulon repressor / proline dehydrogenase / delta 1-pyrroline-5-carboxylate dehydrogenase [EC:1.5.5.2 1.2.1.88]
K13829	178.343	aroKB; shikimate kinase / 3-dehydroquinate synthase [EC:2.7.1.71 4.2.3.4]
K03310	570.518	TC.AGCS; alanine or glycine:cation symporter, AGCS family
K03311	118.596	TC.LIVCS; branched-chain amino acid:cation transporter, LIVCS family
K03312	283.911	gltS; glutamate:Na+ symporter, ESS family
K03313	294.243	nhaA; Na+:H+ antiporter, NhaA family
K17713	174.3	bamB; outer membrane protein assembly factor BamB
K03314	1.79691	nhaB; Na+:H+ antiporter, NhaB family
K03315	276.724	nhaC; Na+:H+ antiporter, NhaC family
K03316	549.404	TC.CPA1; monovalent cation:H+ antiporter, CPA1 family
K17716	79.0639	capD; UDP-glucose 4-epimerase [EC:5.1.3.2]
K03317	76.8178	TC.CNT; concentrative nucleoside transporter, CNT family
K03319	238.539	TC.DASS; divalent anion:Na+ symporter, DASS family
K18581	98.8299	ugl; unsaturated chondroitin disaccharide hydrolase [EC:3.2.1.180]
K05964	37.2858	citX; holo-ACP synthase [EC:2.7.7.61]
K05966	63.341	citG; triphosphoribosyl-dephospho-CoA synthase [EC:2.4.2.52]
K05967	49.8642	K05967; uncharacterized protein
K12506	285.259	ispDF; 2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase / 2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase [EC:2.7.7.60 4.6.1.12]
K12507	136.565	fadK; acyl-CoA synthetase [EC:6.2.1.-]
K08070	3.59381	E1.3.1.74; 2-alkenal reductase [EC:1.3.1.74]
K13370	3.14459	HSD17B8; 17beta-estradiol 17-dehydrogenase / 3alpha(17beta)-hydroxysteroid dehydrogenase (NAD+) / 3-oxoacyl-[acyl-carrier protein] reductase alpha subunit [EC:1.1.1.62 1.1.1.239]
K13372	1.79691	aauB; aralkylamine dehydrogenase heavy chain [EC:1.4.9.2]
K09857	230.004	K09857; uncharacterized protein
K09858	132.522	K09858; SEC-C motif domain protein
K00760	170.257	hprT, hpt, HPRT1; hypoxanthine phosphoribosyltransferase [EC:2.4.2.8]
K13378	132.073	nuoCD; NADH-quinone oxidoreductase subunit C/D [EC:7.1.1.2]
K00761	367.467	upp, UPRT; uracil phosphoribosyltransferase [EC:2.4.2.9]
K00762	277.173	pyrE; orotate phosphoribosyltransferase [EC:2.4.2.10]
K00763	473.036	pncB, NAPRT1; nicotinate phosphoribosyltransferase [EC:6.3.4.21]
K00764	733.587	purF, PPAT; amidophosphoribosyltransferase [EC:2.4.2.14]
K00765	272.231	hisG; ATP phosphoribosyltransferase [EC:2.4.2.17]
K00766	325.24	trpD; anthranilate phosphoribosyltransferase [EC:2.4.2.18]
K00767	438.445	nadC, QPRT; nicotinate-nucleotide pyrophosphorylase (carboxylating) [EC:2.4.2.19]
K00768	185.531	E2.4.2.21, cobU, cobT; nicotinate-nucleotide--dimethylbenzimidazole phosphoribosyltransferase [EC:2.4.2.21]
K13830	8.98453	ARO1; pentafunctional AROM polypeptide [EC:4.2.3.4 4.2.1.10 1.1.1.25 2.7.1.71 2.5.1.19]
K12055	226.41	K12055, parA; chromosome partitioning related protein ParA
K12056	0	traG; conjugal transfer mating pair stabilization protein TraG
K12058	8.98453	traN; conjugal transfer mating pair stabilization protein TraN
K03320	532.334	amt, AMT, MEP; ammonium transporter, Amt family
K03321	581.748	TC.SULP; sulfate permease, SulP family
K03322	189.574	mntH; manganese transport protein
K17722	187.777	preT; dihydropyrimidine dehydrogenase (NAD+) subunit PreT [EC:1.3.1.1]
K17723	71.8763	preA; dihydropyrimidine dehydrogenase (NAD+) subunit PreA [EC:1.3.1.1]
K03324	629.366	yjbB; phosphate:Na+ symporter
K03325	337.369	ACR3, arsB; arsenite transporter
K03326	23.3598	TC.DCUC, dcuC, dcuD; C4-dicarboxylate transporter, DcuC family
K03327	504.931	TC.MATE, SLC47A, norM, mdtK, dinF; multidrug resistance protein, MATE family
K03328	182.835	TC.PST; polysaccharide transporter, PST family
K03329	76.8178	yahN; amino acid exporter
K07213	211.137	ATOX1, ATX1, copZ, golB; copper chaperone
K05970	686.867	SIAE; sialate O-acetylesterase [EC:3.1.1.53]
K07214	55.2549	fes; iron(III)-enterobactin esterase [EC:3.1.1.108]
K12510	253.813	tadB; tight adherence protein B
K12511	263.247	tadC; tight adherence protein C
K07216	127.58	hr; hemerythrin
K05973	287.056	phaZ; poly(3-hydroxybutyrate) depolymerase [EC:3.1.1.75]
K07217	107.365	K07217; Mn-containing catalase
K07218	59.7471	nosD; nitrous oxidase accessory protein
K07219	378.249	K07219; putative molybdopterin biosynthesis protein
K12516	3.59381	bigA; putative surface-exposed virulence protein
K05979	33.692	comB; 2-phosphosulfolactate phosphatase [EC:3.1.3.71]
K09861	286.607	K09861; uncharacterized protein
K02000	368.366	proV; glycine betaine/proline transport system ATP-binding protein [EC:7.6.2.9]
K02001	230.004	proW; glycine betaine/proline transport system permease protein
K02002	459.559	proX; glycine betaine/proline transport system substrate-binding protein
K08084	28.3013	fimT; type IV fimbrial biogenesis protein FimT
K02003	1559.71	ABC.CD.A; putative ABC transport system ATP-binding protein
K21700	87.15	bauB; beta-alanine degradation protein BauB
K02004	3813.93	ABC.CD.P; putative ABC transport system permease protein
K08086	292.896	fimV; pilus assembly protein FimV
K02005	651.828	ABC.CD.TX; HlyD family secretion protein
K08087	4.04304	fimW; fimbrial protein FimW
K02006	280.317	cbiO; cobalt/nickel transport system ATP-binding protein
K21703	123.088	cbbR, cmpR, ndhR; LysR family transcriptional regulator, low CO2-responsive transcriptional regulator
K02007	200.804	cbiM; cobalt/nickel transport system permease protein
K02008	173.851	cbiQ; cobalt/nickel transport system permease protein
K02009	0	cbiN; cobalt/nickel transport protein
K00772	21.5629	mtaP, MTAP; 5'-methylthioadenosine phosphorylase [EC:2.4.2.28]
K00773	429.91	tgt; queuine tRNA-ribosyltransferase [EC:2.4.2.29]
K04651	7.63685	hypA, hybF; hydrogenase nickel incorporation protein HypA/HybF
K04652	45.8211	hypB; hydrogenase nickel incorporation protein HypB
K04653	20.2152	hypC; hydrogenase expression/formation protein HypC
K04654	39.5319	hypD; hydrogenase expression/formation protein HypD
K04655	220.57	hypE; hydrogenase expression/formation protein HypE
K04656	93.4391	hypF; hydrogenase maturation protein HypF
K12061	2.69536	traW; conjugal transfer pilus assembly protein TraW
K12063	255.61	traC; conjugal transfer ATP-binding protein TraC
K12068	0	traL; conjugal transfer pilus assembly protein TraL
K03332	391.726	fruA; fructan beta-fructosidase [EC:3.2.1.80]
K03333	3.14459	choD; cholesterol oxidase [EC:1.1.3.6]
K17733	42.6765	cwlK; peptidoglycan LD-endopeptidase CwlK [EC:3.4.-.-]
K17734	86.7007	aprX; serine protease AprX [EC:3.4.21.-]
K03335	34.5904	iolE; inosose dehydratase [EC:4.2.1.44]
K17735	5.83995	lcdH, cdhA; carnitine 3-dehydrogenase [EC:1.1.1.108]
K03336	34.5904	iolD; 3D-(3,5/4)-trihydroxycyclohexane-1,2-dione acylhydrolase (decyclizing) [EC:3.7.1.22]
K03337	24.7075	iolB; 5-deoxy-glucuronate isomerase [EC:5.3.1.30]
K03338	23.809	iolC; 5-dehydro-2-deoxygluconokinase [EC:2.7.1.92]
K03339	10.3322	iolJ; 6-phospho-5-dehydro-2-deoxy-D-gluconate aldolase [EC:4.1.2.29]
K07220	88.9469	K07220; uncharacterized protein
K07221	46.2703	oprO_P; phosphate-selective porin OprO and OprP
K07222	135.666	K07222; putative flavoprotein involved in K+ transport
K07223	116.35	yfeX; porphyrinogen peroxidase [EC:1.11.1.-]
K07224	8.08608	efeO; iron uptake system component EfeO
K05982	46.7196	E3.1.21.7, nfi; deoxyribonuclease V [EC:3.1.21.7]
K07225	92.9899	hmuS; putative hemin transport protein
K07227	1.79691	chuX; heme iron utilization protein
K05985	34.5904	rnmV; ribonuclease M5 [EC:3.1.26.8]
K12524	141.057	thrA; bifunctional aspartokinase / homoserine dehydrogenase 1 [EC:2.7.2.4 1.1.1.3]
K12525	4.94149	metL; bifunctional aspartokinase / homoserine dehydrogenase 2 [EC:2.7.2.4 1.1.1.3]
K12527	55.7041	ygfK; putative selenate reductase [EC:1.97.1.9]
K05988	73.2239	dexA; dextranase [EC:3.2.1.11]
K12528	6.28917	xdhD; putative selenate reductase molybdopterin-binding subunit
K05989	628.917	ramA; alpha-L-rhamnosidase [EC:3.2.1.40]
K12529	6.28917	ygfM; putative selenate reductase FAD-binding subunit
K02010	764.134	afuC, fbpC; iron(III) transport system ATP-binding protein [EC:7.2.2.7]
K08092	28.3013	dlgD; 3-dehydro-L-gulonate 2-dehydrogenase [EC:1.1.1.130]
K02011	1009.86	afuB, fbpB; iron(III) transport system permease protein
K08093	9.43376	hxlA; 3-hexulose-6-phosphate synthase [EC:4.1.2.43]
K02012	557.939	afuA, fbpA; iron(III) transport system substrate-binding protein
K08094	2.24613	hxlB; 6-phospho-3-hexuloisomerase [EC:5.3.1.27]
K02013	822.534	ABC.FEV.A; iron complex transport system ATP-binding protein [EC:7.2.2.-]
K02014	3633.34	TC.FEV.OM; iron complex outermembrane recepter protein
K21711	51.2118	pycR; LysR family transcriptional regulator, putative pyruvate carboxylase regulator
K02015	1147.77	ABC.FEV.P; iron complex transport system permease protein
K02016	1153.61	ABC.FEV.S; iron complex transport system substrate-binding protein
K02017	207.992	modC; molybdate transport system ATP-binding protein [EC:7.3.2.5]
K02018	203.05	modB; molybdate transport system permease protein
K02019	261.001	modE; molybdate transport system regulatory protein
K00782	27.4028	lldG; L-lactate dehydrogenase complex protein LldG
K00783	224.613	rlmH; 23S rRNA (pseudouridine1915-N3)-methyltransferase [EC:2.1.1.177]
K00784	143.753	rnz; ribonuclease Z [EC:3.1.26.11]
K00786	64.2394	GALT29A; beta-1,6-galactosyltransferase [EC:2.4.1.-]
K11201	10.3322	frvA; fructose-like PTS system EIIA component [EC:2.7.1.-]
K00788	311.314	thiE; thiamine-phosphate pyrophosphorylase [EC:2.5.1.3]
K11202	28.3013	fryB; fructose-like PTS system EIIB component [EC:2.7.1.-]
K11203	25.1567	fryC, frvB; fructose-like PTS system EIIC or EIIBC or EIIABC component
K00789	544.912	metK, MAT; S-adenosylmethionine synthetase [EC:2.5.1.6]
K17285	1.79691	SELENBP1; methanethiol oxidase [EC:1.8.3.4]
K11206	161.272	NIT1, ybeM; deaminated glutathione amidase [EC:3.5.1.128]
K11208	129.377	yncG; GST-like protein
K11209	607.804	yghU, yfcG; GSH-dependent disulfide-bond oxidoreductase [EC:1.8.4.-]
K12070	5.83995	traI; conjugal transfer pilus assembly protein TraI
K12071	234.496	traD; conjugal transfer pilus assembly protein TraD
K12072	6.28917	traH; conjugative transfer pilus assembly protein TraH
K12078	58.3995	ptlA; type IV secretion system protein PtlA
K12079	43.1258	ptlB; type IV secretion system protein PtlB
K03340	68.7317	dapdh; diaminopimelate dehydrogenase [EC:1.4.1.16]
K03342	273.579	pabBC; para-aminobenzoate synthetase / 4-amino-4-deoxychorismate lyase [EC:2.6.1.85 4.1.3.38]
